date,cleanText,sentiment,sentiment_positive,sentiment_neutral,sentiment_negative
2012-02-17,Important point highlighted by : an electric car in California produces only 1/4 CO2 of gasoline,neutral,0.04455048590898514,0.9389416575431824,0.016507849097251892
2012-03-07,The President of Serbia came by our booth at the Geneva Motor Show and talked about Nikola Tesla,neutral,0.1041598916053772,0.8793545365333557,0.016485530883073807
2012-03-28,"The Model S beta endurance car just passed 150,000 miles on a single battery pack!",neutral,0.09072978049516678,0.8947994709014893,0.014470791444182396
2012-04-05,"Wow, a Tesla owner in Europe just passed 200,000 km while racing his Roadster!",neutral,0.07429943978786469,0.9028772115707397,0.022823326289653778
2012-05-09,Model S exceeds 300 mile range target! Prize for the 1st person to do LA-SF nonstop (400 miles),neutral,0.149489164352417,0.8322915434837341,0.01821926049888134
2012-05-10,"Meant to say: prizes for first 10 who do 400 miles in Tesla w/o recharging, not nonstop, which would require diapers :)",neutral,0.047839853912591934,0.93460613489151,0.017553988844156265
2012-05-20,"Simulations show launch ok with bad valve. Still, better to stop &amp; fix. Recalling rockets after launch is not an option.",neutral,0.060414206236600876,0.8207384943962097,0.1188473179936409
2012-05-22,Major Tesla milestone: All crash testing is complete for 5* (max) safety rating. Cars can now be built for sale to public!,neutral,0.48190397024154663,0.5080035924911499,0.010092434473335743
2012-06-22,Model S review by Motor Trend,neutral,0.027198554947972298,0.9289388060569763,0.043862663209438324
2012-06-22,About to deliver the first ten Model S cars from !,neutral,0.13885226845741272,0.8505444526672363,0.010603221133351326
2012-07-01,"After 2008 meltdown, vacation for me just meant email with a view, but SpaceX &amp; Tesla are now strong enough that I can make it real (yay!!)",neutral,0.44816145300865173,0.5421067476272583,0.00973182450979948
2012-07-07,Now back to work. Intense months ahead as we ramp production of rockets and cars.,neutral,0.13852015137672424,0.837494432926178,0.023985452950000763
2012-07-12,"Going at full speed! MT “: Elon- you are my hero my friend.Please!Ramp up production on cars that use NO gas.""",positive,0.5698230862617493,0.40335923433303833,0.02681770734488964
2012-07-15,"""Most of us live in a semi-somnambulistic state &amp; the days fly by. The 2 exceptions are childhood and when we are in love."" - RG",neutral,0.03388627991080284,0.9008854031562805,0.06522834300994873
2012-07-27,"Yes, my absolute goal w Tesla has always been mass market electric cars. Will finally get there with Gen3 program.",neutral,0.3729008436203003,0.6173688769340515,0.00973030086606741
2012-07-31,Goal for Model S is to show that electric is way way better than gas. Combine w solar power &amp; the future looks bright.,positive,0.7319559454917908,0.2596195638179779,0.00842445157468319
2012-07-31,Model S starts at $50k after federal rebate. Gen3 will be ~$30k. Need to optimize design and scale volume.,neutral,0.1483938992023468,0.8410203456878662,0.010585682466626167
2012-08-01,"Would love to make a Tesla supertruck with crazy torque, dynamic air suspension and corners like its on rails. That'd be sweet...",neutral,0.12288176268339157,0.8614059686660767,0.015712272375822067
2012-08-03,1st pure solar gigawatt hour day just achieved by ! Predict 1st terawatt hour day from all US solar &lt; 15 years.,neutral,0.20464710891246796,0.78572016954422,0.009632729925215244
2012-08-22,I love the sight of Teslas in the morning. Production line review is looking good!,positive,0.8462393283843994,0.1349024474620819,0.018858186900615692
2012-08-22,Glad to contribute to the Tesla museum and will do more in the future. He was a great man.,neutral,0.1645611822605133,0.8181917071342468,0.017247069627046585
2012-08-27,"Back of the envelope calc: Merlin wd accelerate Model S at 25 g's, so wd break sound barrier in &lt;1.5 sec",neutral,0.22519269585609436,0.7531740069389343,0.021633338183164597
2012-08-27,"For their test drive, the Motor Trend team drove from LA to San Diego and back without recharging",neutral,0.03754761442542076,0.9336054921150208,0.02884690649807453
2012-08-27,Motor Trend tests Model S as fastest American sedan at 3.9 sec 0-60 mph and tied for 1st worldwide in stopping distance,positive,0.8153290748596191,0.1645483374595642,0.020122550427913666
2012-09-06,Tesla Model S driven 285 miles from Vegas to the beach in LA on a single charge by,neutral,0.05697113648056984,0.9237130880355835,0.01931574009358883
2012-09-14,Tesla Supercharger unveiling event set for Sept 24. It will feel like alien spaceships landed at highway rest stops.,neutral,0.035417892038822174,0.940856397151947,0.023725667968392372
2012-09-17,Tesla made 100 vehicle bodies this week for the first time. Really proud of the team! Pic of S/N 396:,neutral,0.2190517634153366,0.7677491903305054,0.013199049979448318
2012-09-19,The first owner to drive coast to coast in a Model S is about to complete the journey !,neutral,0.12930163741111755,0.8585677742958069,0.01213060598820448
2012-09-24,Model S review by . Totally agree with criticisms. Corrections coming soon.,neutral,0.09771708399057388,0.8431912064552307,0.05909177288413048
2012-09-25,The Tesla Supercharger will over time allow you to travel anywhere on pure sunlight for free,neutral,0.11295633763074875,0.8778975605964661,0.009146071039140224
2012-10-01,Review of the Model S by,neutral,0.03709344565868378,0.9355778694152832,0.0273287370800972
2012-10-04,An update about Tesla,neutral,0.034368377178907394,0.9362475872039795,0.029384002089500427
2012-10-22,Just wrote a blog piece about Tesla stores,neutral,0.043163709342479706,0.9267600178718567,0.030076319351792336
2012-10-28,V proud of Tesla team for completing 1000th Model S body. More cars made this month than entire rest of year,neutral,0.4178043305873871,0.5670655369758606,0.015130124986171722
2012-10-28,"Reply to : Yes, Model S seats 5 adults + 2 kids with room for luggage in the front trunk. My kids love the rear facing seats best.",neutral,0.06847215443849564,0.9166162610054016,0.014911552891135216
2012-10-28,Pic of the Model S getting supercharged with the lovely,neutral,0.20823027193546295,0.7580476999282837,0.03372207283973694
2012-10-28,Doing LA to SF road trip in Model S with all 5 kids &amp; Talulah. Supercharger finished charging b4 we finished our burgers!,neutral,0.19690069556236267,0.7814707159996033,0.021628621965646744
2012-11-16,Original article on Model S from :,neutral,0.02421310357749462,0.9470371603965759,0.02874973602592945
2012-11-16,Sounds like Consumer Reports had a good experience with the Tesla Model S,neutral,0.4210045039653778,0.5676941871643066,0.011301365680992603
2012-11-20,"Mass. judge denies auto dealers' demand to kill our little Tesla store. Yay, justice prevails!",neutral,0.06818383932113647,0.5530219674110413,0.37879422307014465
2012-12-04,Am happy to report that Tesla was narrowly cash flow positive last week. Continued improvement expected through year end.,positive,0.9605309963226318,0.01947287656366825,0.019996125251054764
2012-12-09,Congrats to for being the first to drive a Tesla Model S over 400 miles on a single charge!,neutral,0.3136650621891022,0.6742255687713623,0.01210942305624485
2012-12-11,Tesla was just approved for a full Class 1 Massachusetts Auto Sales License by a vote of 4 to 1. Much appreciated!,neutral,0.23773691058158875,0.7523332834243774,0.009929832071065903
2012-12-12,"Tesla articles 30 mins apart: ""This Stock is Screaming Buy"" and ""This Stock Could Get DESTROYED""",neutral,0.021105872467160225,0.5705674290657043,0.4083267152309418
2012-12-19,"Thanks! “: Have driven a Tesla Model S 50 miles now. It's clearly the iPhone of cars—by far the best car ever made.""",positive,0.5010274648666382,0.4834721088409424,0.01550043374300003
2012-12-29,CA's Death Valley is again! Tesla hot weather testing was done there. Model S was fine but gas tow truck overheated.,negative,0.052885379642248154,0.06538860499858856,0.881726086139679
2013-01-04,"Nice story about a Model S coast to coast road trip. By end of year, it will be Superchargers all the way!",neutral,0.10392493009567261,0.8820235133171082,0.014051566831767559
2013-01-18,"Maybe already under control, but Tesla &amp; SpaceX are happy to help with the 787 lithium ion batteries.",positive,0.6516430974006653,0.3385252058506012,0.00983175914734602
2013-01-30,My thoughts on the nature of the issue with the battery pack supplied to Boeing,neutral,0.029026269912719727,0.9393354058265686,0.031638335436582565
2013-02-11,"Btw, more free East Coast Superchargers coming soon. Will allow lower initial charge, v high speed trip &amp; long detours, like NYTimes drive.",neutral,0.23429670929908752,0.7557146549224854,0.009988660924136639
2013-02-11,"Yeah, Top Gear pretended the Tesla Roadster ran out of charge and they had to push it home. Logs showed 50 miles range left.",neutral,0.11025344580411911,0.7940613031387329,0.09568525105714798
2013-02-11,Thanks Tom! Support of real Tesla customers like yourself who drive the car every day is v much appreciated.,neutral,0.4870114326477051,0.502291202545166,0.01069730892777443
2013-02-11,"Tesla data logging is only turned on with explicit written permission from customers, but after Top Gear BS, we always keep it on for media.",neutral,0.026909567415714264,0.9459169507026672,0.027173461392521858
2013-02-11,"Tesla blog coming soon detailing what actually happened on Broder's NYTimes ""range test"". Also lining up other journalists to do same drive.",neutral,0.05376897007226944,0.9202176332473755,0.026013394817709923
2013-02-11,NYTimes article about Tesla range in cold is fake. Vehicle logs tell true story that he didn't actually charge to max &amp; took a long detour.,neutral,0.039309754967689514,0.8062331676483154,0.15445707738399506
2013-02-14,Testing the Model S on a surface of pure ice and snow,neutral,0.0742926374077797,0.9131940603256226,0.012513323687016964
2013-02-15,"Genius move “: Well, to be fair, they did use the controversial gimmick of actually charging up the car”",neutral,0.044792093336582184,0.9120879769325256,0.0431198850274086
2013-02-15,CNN about halfway through East Coast Supercharger test drive of Model S w &amp;,neutral,0.10273144394159317,0.8785906434059143,0.01867794245481491
2013-02-19,Thanks ! “: The Model S delivered what promised. A ride to make you re-think going electric.”,positive,0.7549098134040833,0.2354734241962433,0.009616727009415627
2013-03-06,Am in Oslo to thank the Norwegian customers of personally. Highest Model S orders per capita in the world.,neutral,0.2546714246273041,0.7361579537391663,0.009170680306851864
2013-03-08,Check out Model S at Tesla Austin Gallery at The Domain opening today! I will stop by this eve and tomorrow morning.,neutral,0.04407207667827606,0.9323371052742004,0.023590872064232826
2013-03-08,Minnesota auto dealers tried to pass legislation to block Tesla stores. Bill was just defeated in Senate. Thanks MN!,negative,0.05958286672830582,0.21106339991092682,0.7293537259101868
2013-03-10,Using Über to order a Tesla Model S with and,neutral,0.06637325137853622,0.921916663646698,0.011710111051797867
2013-03-10,Using Über to order a Tesla Model S with and,neutral,0.06637325137853622,0.921916663646698,0.011710111051797867
2013-03-17,Craig Venter talks about flu vaccines and the Tesla Model S. Gesundheit!,neutral,0.05940794199705124,0.9235247373580933,0.017067285254597664
2013-03-23,". It has always been my dream to produce a low cost, compelling electric car. We are 3 to 4 years away. Wish it could be sooner.",neutral,0.1351298689842224,0.851797878742218,0.013072258792817593
2013-03-23,Review of Tesla Model S by . Good article w minor errors addressed in reader comments,neutral,0.0308492761105299,0.7794361114501953,0.18971462547779083
2013-03-23,. Model S works great in cold. Highest sales/capita are in Norway and we have a ton of customers in Canada.,positive,0.671286940574646,0.3167808949947357,0.011932237073779106
2013-03-23,". It has always been my dream to produce a low cost, compelling electric car. We are 3 to 4 years away. Wish it could be sooner.",neutral,0.1351298689842224,0.851797878742218,0.013072258792817593
2013-03-23,Review of Tesla Model S by . Good article w minor errors addressed in reader comments,neutral,0.0308492761105299,0.7794361114501953,0.18971462547779083
2013-03-24,It will be slightly smaller w fewer features as std. Think Audi A4 or BMW 3 vs Model S being S7 or M5,neutral,0.03617744520306587,0.9314272403717041,0.032395269721746445
2013-03-26,"Future will indeed be rooftop solar + battery pack, w utility company just providing backup power",neutral,0.12174680829048157,0.8702197074890137,0.008033530786633492
2013-03-29,A123 battery company renames itself B456 after bankruptcy (really).,neutral,0.028461560606956482,0.9395970702171326,0.031941331923007965
2013-03-30,"If you support Tesla in Texas, please contact your state Senate or House member. Free enterprise!",neutral,0.05514254793524742,0.9238298535346985,0.02102760411798954
2013-03-30,"If you support Tesla in Texas, please contact your state Senate or House member. Free enterprise!",neutral,0.05514254793524742,0.9238298535346985,0.02102760411798954
2013-03-30,Auto dealers in Texas are trying to stop Tesla. Would appreciate your help in fighting for what's right,neutral,0.2090495079755783,0.7687219977378845,0.022228550165891647
2013-03-31,Thanks Bob “: Tesla Takes on TX Dealer's Association (MA too) - Repeal anti-competitive dealer laws -,neutral,0.4349970519542694,0.5493205189704895,0.015682440251111984
2013-04-01,"To be clear, Tesla is in California, so it is not April Fool's yet! Also, some may differ, but imo the Tues news is arguably more important.",neutral,0.06626047939062119,0.8732877373695374,0.06045174226164818
2013-04-01,First profitable Q for Tesla thanks to awesome customers &amp; hard work by a super dedicated team,positive,0.9234198331832886,0.06539149582386017,0.011188703589141369
2013-04-02,Today's Tesla announcement is actually the 2nd in a 5 part trilogy (love Douglas Adams),neutral,0.05620128661394119,0.9253031611442566,0.018495483323931694
2013-04-02,"Hoping to open the Century City Tesla store this month. It is my neighborhood mall, so I'm there all the time.",neutral,0.052893999963998795,0.9117787480354309,0.03532727062702179
2013-04-02,Am headed to TX next week to thank people personally for supporting Tesla. Please head to SB 1659 @ 8am tomorrow,neutral,0.04654621705412865,0.9373087882995605,0.016144992783665657
2013-04-02,Certainly true that many people believe that Tesla and SpaceX are powered by the Infinite Improbability Drive :),neutral,0.04903911054134369,0.9289788007736206,0.021982070058584213
2013-04-02,Today's Tesla announcement is actually the 2nd in a 5 part trilogy (love Douglas Adams),neutral,0.05620128661394119,0.9253031611442566,0.018495483323931694
2013-04-08,New Tesla red going down assembly line for the first time. We spent a lot of time on this color!,neutral,0.10964526981115341,0.8683681488037109,0.021986601874232292
2013-04-08,"Sarah Palin calls Tesla a loser. Am deeply wounded. Btw, Model S warranty does cover ""bricking"".",neutral,0.054767388850450516,0.8928602933883667,0.05237232893705368
2013-04-09,Just had Texas BBQ for lunch in Capitol Building. About to head to House Committee hearing to advocate for Tesla in TX.,neutral,0.060722894966602325,0.9113384485244751,0.027938662096858025
2013-04-09,In TX to make the case for allowing Tesla to sell cars. Pls come to Capitol Room E2.014 at 1:30!,neutral,0.053374454379081726,0.9228665828704834,0.023758938536047935
2013-04-11,Stay tuned for a big Supercharger announcement in a few weeks. Definitely have you covered.,neutral,0.13697318732738495,0.8485956192016602,0.014431215822696686
2013-04-11,"New York judge just ruled in favor Tesla, dismissing the legal attack by auto dealers to prevent direct sales!",negative,0.12060821056365967,0.30808064341545105,0.5713111162185669
2013-04-11,Yay for democracy! asks: Should Tesla Motors be able to sell directly to consumers?,neutral,0.16911835968494415,0.8224492073059082,0.008432428352534771
2013-04-17,"If you live in Texas and are pro Tesla, please vote in the opinion poll!",neutral,0.05307731032371521,0.9283931851387024,0.01852951943874359
2013-04-23,"Not all good news. Virginia DMV Commissioner just denied Tesla a dealer license, despite Hearing Officer being in favor.",neutral,0.18229928612709045,0.6572174429893494,0.16048330068588257
2013-04-25,"Thanks, important clarification. Tesla announcements are always about making product experience better. Market follows eventually.",neutral,0.18635223805904388,0.8005009293556213,0.013146825134754181
2013-04-25,Announcement of new strategy tomorrow. Tesla owners will like this.,neutral,0.2531287968158722,0.7330383658409119,0.013832822442054749
2013-04-30,Auto Dealer Sterling McCall makes the case for Tesla direct sales in Texas,neutral,0.36468926072120667,0.6197395324707031,0.015571195632219315
2013-04-30,Auto Dealer Sterling McCall makes the case for Tesla direct sales in Texas,neutral,0.36468926072120667,0.6197395324707031,0.015571195632219315
2013-05-02,High pressure helium. Needs to be ultra light. All 4 legs together (~60 ft span) weigh less than Model S.,neutral,0.08046067506074905,0.8918938636779785,0.0276454109698534
2013-05-02,Time to up the ante (and fix some mistakes). Tesla announcement tomorrow.,neutral,0.07369833439588547,0.8790128827095032,0.04728878661990166
2013-05-03,Tesla raises Model S resale value guarantee to highest in auto industry,positive,0.939628005027771,0.04994894936680794,0.010423134081065655
2013-05-03,Am getting lots of questions about the big Supercharger announcement. Aiming to do that the week after next.,neutral,0.062247078865766525,0.9088963270187378,0.02885652519762516
2013-05-03,Tesla raises Model S resale value guarantee to highest in auto industry,positive,0.939628005027771,0.04994894936680794,0.010423134081065655
2013-05-04,"Earnings call next week, then Supercharger week after and then... the mystery announcement/demonstration :)",neutral,0.01938619278371334,0.9415073990821838,0.0391063392162323
2013-05-05,Most people have never heard of Nikola Tesla. That will hopefully change over time.,neutral,0.07940423488616943,0.9025570750236511,0.01803874969482422
2013-05-06,"Anyone interested in doing ultra hardcore vehicle engineering at Tesla, please apply!",neutral,0.06466004997491837,0.9179975986480713,0.01734229177236557
2013-05-06,Chris Porritt from Aston Martin just joined as head of vehicle engineering at Tesla,neutral,0.08539868146181107,0.898446798324585,0.016154590994119644
2013-05-06,"Anyone interested in doing ultra hardcore vehicle engineering at Tesla, please apply!",neutral,0.06466004997491837,0.9179975986480713,0.01734229177236557
2013-05-06,Chris Porritt from Aston Martin just joined as head of vehicle engineering at Tesla,neutral,0.08539868146181107,0.898446798324585,0.016154590994119644
2013-05-07,"Tesla priority is electrification of cars, so priority is Model S, Model X, then mass market third gen vehicle &amp; truck",neutral,0.06890708208084106,0.9208657145500183,0.010227211751043797
2013-05-07,"Am a fan of Larry, Sergey &amp; Google in general, but self-driving cars comments to Bloomberg were just off-the-cuff. No big announcement here",neutral,0.03588344156742096,0.9362965822219849,0.027819985523819923
2013-05-07,"Tesla priority is electrification of cars, so priority is Model S, Model X, then mass market third gen vehicle &amp; truck",neutral,0.06890708208084106,0.9208657145500183,0.010227211751043797
2013-05-07,"Creating an autopilot for cars at Tesla is an important, but not yet top priority. Still a few years from production.",neutral,0.051383938640356064,0.6061006784439087,0.34251537919044495
2013-05-08,"Just want to say thanks to customers &amp; investors that took a chance on Tesla through the long, dark night. We wouldn't be here without you.",neutral,0.18263322114944458,0.8001985549926758,0.017168190330266953
2013-05-09,There is a way for the Tesla Model S to be recharged throughout the country faster than you could fill a gas tank.,neutral,0.14790675044059753,0.8396176099777222,0.012475606054067612
2013-05-09,There is a way for the Tesla Model S to be recharged throughout the country faster than you could fill a gas tank.,neutral,0.14790675044059753,0.8396176099777222,0.012475606054067612
2013-05-09,Totally agree. Tesla will circle back and do something cool for Roadsters next year.,neutral,0.31094661355018616,0.6717896461486816,0.017263690009713173
2013-05-12,"Tesla software knits together Google Voice, Slacker, Gracenote &amp; others and streams over 3G (will be LTE later)",neutral,0.041946589946746826,0.9429343342781067,0.015119075775146484
2013-05-12,"Hold down voice button &amp; say ""Play Amish Paradise by Weird Al Yankovic"". Model S can play almost any song via Internet.",neutral,0.02647259272634983,0.9486553072929382,0.02487204223871231
2013-05-13,"Yes, usually several times more energy over the course of the year than is needed by the Model S",neutral,0.06982221454381943,0.9170152544975281,0.013162496499717236
2013-05-14,Supercharger announcement pushed to next week. Something else this week.,neutral,0.028477758169174194,0.906466007232666,0.06505618244409561
2013-05-15,Soon Model S will feature druidic dwarves dancing around a miniature stone henge,neutral,0.05820505693554878,0.9270356297492981,0.01475929282605648
2013-05-22,Tesla wired the funds to repay the DOE loan today. Only US car company to have fully repaid govt,neutral,0.3515075743198395,0.635188102722168,0.013304285705089569
2013-05-23,Interview with about Tesla and DOE loan gets into some of the details,neutral,0.039821773767471313,0.9378378391265869,0.022340405732393265
2013-05-24,"We created electric cars to help solve the problem, not because we thought it was easy money. Still isn't.",neutral,0.08351545035839081,0.8942791223526001,0.022205494344234467
2013-05-25,"Am not suggesting shutting down CO2 production, but rather to price in environmental cost &amp; shift to sustainable energy",neutral,0.09621743112802505,0.8831703662872314,0.020612189546227455
2013-05-25,"Technically, I ""got rich"" from Zip2 &amp; PayPal w zero govt anything, then put 100% of that into SpaceX, Tesla &amp; SolarCity.",neutral,0.06836680322885513,0.9196050763130188,0.012028148397803307
2013-05-25,"Net of gas savings, a Tesla is $550 to $600/month with down payment taken care of by tax credits. Maybe less costly then it first seems.",neutral,0.14723749458789825,0.8385018110275269,0.014260702766478062
2013-05-25,"Me &amp; other private money funded Tesla for first 7 years, got IPO+ govt money for 3, now paid back. Yes, carbon tax would be a better way.",neutral,0.1837037056684494,0.8041802644729614,0.012116010300815105
2013-05-25,"Great article on Tesla-dealer battle by Leilani Munter (), who lives in NC",neutral,0.04364006593823433,0.9350074529647827,0.02135249599814415
2013-05-26,You Can Fit A Lot Of Kindergartners In A Tesla Model S - Houston Chronicle,neutral,0.07538285851478577,0.9116556644439697,0.01296148356050253
2013-05-30,Huge expansion of Tesla Supercharger network underway. Will cover LA to NY by end of year,positive,0.6192445755004883,0.36672571301460266,0.014029700309038162
2013-05-30,Huge expansion of Tesla Supercharger network underway. Will cover LA to NY by end of year,positive,0.6192445755004883,0.36672571301460266,0.014029700309038162
2013-06-05,"Forgot to say one thing at Tesla annual shareholders meeting: just as my money was the first in, it will be the last out.",neutral,0.05885043740272522,0.9074866771697998,0.03366289660334587
2013-06-12,Battery storage of solar power needed for night operation &amp; to buffer grid during day. Beta projects are going well.,positive,0.7302446365356445,0.26068535447120667,0.009070049040019512
2013-06-18,"Battery pack swap works with all Tesla Model S cars, past and present. It was always there.",neutral,0.04586176201701164,0.9272803068161011,0.02685796096920967
2013-06-18,"Shai actually got the idea from a visit to Tesla. The idea is obvious (many things allow battery swap), but the technology is not.",neutral,0.06065911799669266,0.9186286330223083,0.02071223594248295
2013-06-18,"Battery pack swap works with all Tesla Model S cars, past and present. It was always there.",neutral,0.04586176201701164,0.9272803068161011,0.02685796096920967
2013-06-18,"Shai actually got the idea from a visit to Tesla. The idea is obvious (many things allow battery swap), but the technology is not.",neutral,0.06065911799669266,0.9186286330223083,0.02071223594248295
2013-06-18,"Video of battery pack swap will be posted to the Tesla website around 9:30pm, so those attending will see this first.",neutral,0.02714538387954235,0.951748788356781,0.021105853840708733
2013-06-19,Partial recall of Model S,neutral,0.04173789918422699,0.6464328169822693,0.3118292987346649
2013-06-20,Tomorrow night: fastest gas pump in LA vs Tesla battery pack swap,neutral,0.21771009266376495,0.7694856524467468,0.012804266065359116
2013-06-21,"The NY auto dealers lost in court, so now they are funding a bill in NY legislature to block Tesla",neutral,0.1293177753686905,0.4559810757637024,0.4147011339664459
2013-06-21,"Tesla pack swap vid still being edited (multiple camera angles). In meantime, this article contains a vid",neutral,0.024478668347001076,0.9347138404846191,0.040807489305734634
2013-06-25,Tesla service can do coating or can be done by any auto glass coating company. My car is done on side &amp; rear,neutral,0.03412386402487755,0.9466843605041504,0.01919177547097206
2013-07-02,"Woohoo, Tesla direct sales petition passed the 100k threshold! Thanks a lot to everyone that helped!!",positive,0.8762089610099792,0.11054077744483948,0.013250322081148624
2013-07-02,"Woohoo, Tesla direct sales petition passed the 100k threshold! Thanks a lot to everyone that helped!!",positive,0.8762089610099792,0.11054077744483948,0.013250322081148624
2013-07-23,"Oh yeah, well Tesla will study a plan to study the GM team that's studying Tesla, so there!",neutral,0.10187260061502457,0.8819037079811096,0.016223730519413948
2013-07-28,"One of the first Tesla Supercharger stations in Europe is being built in Cinderella, Norway",neutral,0.2377004325389862,0.7549529671669006,0.0073465765453875065
2013-08-20,Model S achieves best safety rating of any car ever tested by US govt,positive,0.942063570022583,0.04593115299940109,0.01200531329959631
2013-09-06,Video review of Model S vs. Aston Martin Rapide S by,neutral,0.0483543761074543,0.9295775294303894,0.0220680870115757
2013-09-18,"Engineers interested in working on autonomous driving, pls email autopilot.com. Team will report directly to me.",neutral,0.05098273977637291,0.9353878498077393,0.013629353605210781
2013-09-18,Intense effort underway at Tesla to develop a practical autopilot system for Model S,positive,0.8184410333633423,0.17383691668510437,0.007722082547843456
2013-09-19,Am happy to hear that GM plans to develop an affordable 200 mile range electric car. Right target. Hope others do same.,positive,0.6864606738090515,0.3023177981376648,0.01122152991592884
2013-10-04,About the Model S fire ...,neutral,0.0765952542424202,0.8851915597915649,0.038213204592466354
2013-10-30,Tesla West Coast Supercharger network now energized. Travel from Vancouver to Tijuana in styel!,neutral,0.21185092628002167,0.7782183885574341,0.009930712170898914
2013-11-10,Model S owner blogs about TN accident,neutral,0.02228168025612831,0.9233868718147278,0.054331421852111816
2013-11-19,Tesla is also extending the Model S warranty to cover any fire damage even if due solely to a driver accident,positive,0.8287966251373291,0.1617792546749115,0.009424076415598392
2013-11-19,Tesla is also extending the Model S warranty to cover any fire damage even if due solely to a driver accident,positive,0.8287966251373291,0.1617792546749115,0.009424076415598392
2013-11-19,What makes this incredibly unjust is that the Model S to date has the best safety record of any car on the road (no injuries or deaths ever),neutral,0.0896308645606041,0.6182764768600464,0.2920926511287689
2013-11-19,"Why does a Tesla fire w no injury get more media headlines than 100,000 gas car fires that kill 100s of people per year?",neutral,0.02528209611773491,0.49322882294654846,0.4814890921115875
2013-11-19,Mission of Tesla,neutral,0.05592944100499153,0.9201169013977051,0.023953663185238838
2013-11-21,Tesla Model S Consumer Reports customer satisfaction survey highest of any car on road at 99/100,positive,0.8073562383651733,0.09456964582204819,0.09807415306568146
2013-11-28,"...but only if you like your house ""Honda recalls Fit for fire risk, says park it outside """,neutral,0.04482315480709076,0.9308221936225891,0.024354664608836174
2013-11-28,"Model S can seat 5 adults, two kids and has a front trunk for luggage. Might work for you.",neutral,0.08714356273412704,0.8950970768928528,0.017759356647729874
2013-11-28,Model S Owner drives 3121 miles solo from Canada to Mexico,neutral,0.07630187273025513,0.9069638252258301,0.016734294593334198
2013-12-02,"German govt reviews Tesla Model S fires. All due to high speed impacts, no injuries. Concludes: no defects, no recall",neutral,0.11485815048217773,0.5530024766921997,0.33213934302330017
2013-12-03,"The writer of this article had a problem with his 12V battery, so main pack was constantly charging it.",negative,0.012396872974932194,0.14036953449249268,0.8472334742546082
2013-12-05,Should mention that the battery cells used for this are 200 Wh/kg vs 250 for Model S. No short term supply constraint.,neutral,0.060112081468105316,0.8967992067337036,0.043088655918836594
